Country/Region,Province/State,Latitude,Longitude,Confirmed,Recovered,Deaths,Date,esta
US,Pennsylvania,36.55727404375379,-118.12683438383473,0.0,0.0,0.0,2020-03-25,si
US,Virginia,44.93400502827467,-74.40256157647103,0.0,0.0,0.0,2020-03-25,si
US,Alaska,46.40455277834268,-104.13180000743895,0.0,0.0,0.0,2020-03-25,si
US,Kansas,68.39125327650177,-150.52784872602393,0.0,0.0,0.0,2020-03-25,si
US,Virginia,64.02276402508178,-145.51324320401991,0.0,0.0,0.0,2020-03-25,si
US,Virginia,64.68819244110388,-156.98849701362545,1.0,0.0,0.0,2020-03-25,si
US,Oklahoma,40.77191697856209,-90.27425818262736,0.0,0.0,0.0,2020-03-25,si
US,Mississippi,36.04103263211188,-92.79059340258573,1.0,0.0,0.0,2020-03-25,si
US,Nebraska,41.038526934282466,-123.65247922134168,0.0,0.0,0.0,2020-03-25,si
US,Texas,38.887730894663825,-86.54434528547947,10.0,0.0,0.0,2020-03-25,si
US,Nevada,41.450787320211305,-110.8248181281745,1.0,0.0,0.0,2020-03-25,si
US,Iowa,36.45080892930687,-95.98202264752054,0.0,0.0,0.0,2020-03-25,si
US,Michigan,48.975386973588094,-107.51883134494892,543.0,0.0,10.0,2020-03-25,si
US,Tennessee,48.42464474856988,-106.39492762862253,0.0,0.0,0.0,2020-03-25,si
US,New Jersey,47.410312310612376,-101.67832083212845,222.0,0.0,1.0,2020-03-25,si
US,Michigan,45.201003119332405,-84.74003940084782,0.0,0.0,0.0,2020-03-25,si
US,Texas,59.930302710756045,-149.57532697326099,0.0,0.0,0.0,2020-03-25,si
US,Georgia,34.333447297245144,-81.57390826842006,5.0,0.0,0.0,2020-03-25,si
US,South Carolina,62.222115852380846,-146.30137559729616,2.0,0.0,0.0,2020-03-25,si
US,Wisconsin,47.458113835734125,-93.8638058484684,0.0,0.0,0.0,2020-03-25,si
US,Michigan,36.14577965689128,-82.52327678340663,0.0,0.0,0.0,2020-03-25,si
US,South Dakota,45.734201930080076,-99.24605477350158,0.0,0.0,0.0,2020-03-25,si
US,Illinois,31.506178475194965,-89.66359815792752,0.0,0.0,0.0,2020-03-25,si
US,Georgia,62.32877530396066,-149.61501917302593,0.0,0.0,0.0,2020-03-25,si
US,Indiana,34.18659156746846,-80.23308368419676,1.0,0.0,0.0,2020-03-25,si
US,Kentucky,60.384440611074616,-164.2730986015764,0.0,0.0,0.0,2020-03-25,si
US,West Virginia,70.23816503317047,-155.07043661948114,0.0,0.0,0.0,2020-03-25,si
US,Florida,42.34014645889683,-96.18064313224194,16.0,0.0,0.0,2020-03-25,si
US,Washington,46.594848342609225,-119.34856187633741,0.0,0.0,0.0,2020-03-25,si
US,Florida,42.35269649628789,-118.35254100343816,0.0,0.0,0.0,2020-03-25,si
US,Oklahoma,37.91701257627028,-104.71726596465247,0.0,0.0,0.0,2020-03-25,si
US,Oklahoma,40.805568822022366,-105.35211456938349,55.0,0.0,2.0,2020-03-25,si
US,Oklahoma,69.98763946803413,-162.43695277970684,0.0,0.0,0.0,2020-03-25,si
US,Mississippi,40.094679929649175,-101.29345434381088,7.0,0.0,0.0,2020-03-25,si
US,Kentucky,33.05813828409989,-100.07733875845004,1.0,0.0,0.0,2020-03-25,si
US,Texas,34.64312680212618,-87.04312347066906,1.0,0.0,1.0,2020-03-25,si
US,North Dakota,63.60761877344292,-143.11020463530912,0.0,0.0,0.0,2020-03-25,si
US,Minnesota,47.12338258977559,-110.84428529145305,21.0,0.0,0.0,2020-03-25,si
US,Idaho,30.53161959231376,-93.1172067700844,0.0,0.0,0.0,2020-03-25,si
US,New York,31.057745656625436,-82.67898169869487,10.0,0.0,0.0,2020-03-25,si
US,Wisconsin,46.8553327313524,-95.03121577247106,0.0,0.0,0.0,2020-03-25,si
US,New York,43.8726663948313,-109.58585922873806,81.0,0.0,1.0,2020-03-25,si
US,North Carolina,40.728030081810246,-121.28529345061222,4.0,0.0,0.0,2020-03-25,si
US,New York,69.76865532239609,-151.55877469697012,9.0,0.0,0.0,2020-03-25,si
US,Michigan,60.68167657862957,-149.38019306473814,0.0,0.0,0.0,2020-03-25,si
US,California,59.12920288354882,-160.20948020977656,187.0,0.0,1.0,2020-03-25,si
US,Florida,44.354070683306034,-90.23286684849776,77.0,0.0,2.0,2020-03-25,si
US,Indiana,68.81187180813339,-153.99550344898256,0.0,0.0,0.0,2020-03-25,si
US,New York,32.80148267137812,-115.19628038817115,638.0,0.0,1.0,2020-03-25,si
US,North Carolina,40.483483907710976,-117.90122568121242,13.0,0.0,0.0,2020-03-25,si
US,Texas,41.0885856042958,-113.28821482408783,1.0,0.0,0.0,2020-03-25,si
US,Vermont,66.64051858064673,-161.6659621172304,3.0,0.0,0.0,2020-03-25,si
US,Virginia,43.29738905928902,-112.62908004511391,1.0,0.0,0.0,2020-03-25,si
US,South Carolina,65.44711445405407,-152.88836771994818,9.0,0.0,0.0,2020-03-25,si
US,Missouri,41.522699963042314,-115.38928405560712,0.0,0.0,0.0,2020-03-25,si
US,Louisiana,66.81748380769892,-150.78708460604483,827.0,0.0,37.0,2020-03-25,si
US,New York,43.612567686016384,-109.52113447464659,0.0,0.0,0.0,2020-03-25,si
US,Vermont,38.67636931052631,-104.12583782596288,3.0,0.0,0.0,2020-03-25,si
US,Kansas,37.51996966096105,-95.28304185824045,0.0,0.0,0.0,2020-03-25,si
US,Missouri,43.94321107189119,-101.32958518532719,0.0,0.0,0.0,2020-03-25,si
US,Oklahoma,47.02946574074994,-110.6545883821109,1.0,0.0,0.0,2020-03-25,si
US,Kansas,44.081510864507514,-101.2668752843064,0.0,0.0,0.0,2020-03-25,si
US,Florida,57.811312158271505,-157.42756199227728,35.0,0.0,0.0,2020-03-25,si
US,Iowa,43.56731364635185,-75.61156635768873,0.0,0.0,0.0,2020-03-25,si
US,Michigan,46.824039205359895,-100.99740683413785,0.0,0.0,0.0,2020-03-25,si
US,Michigan,35.03478700911814,-90.2821863121187,0.0,0.0,0.0,2020-03-25,si
US,New York,39.91247108851846,-77.77159344710957,2.0,0.0,0.0,2020-03-25,si
US,Colorado,39.28817928877645,-96.24057448195192,0.0,0.0,0.0,2020-03-25,si
US,New Mexico,65.33464777360476,-141.5445336386147,0.0,0.0,0.0,2020-03-25,si
US,Nebraska,66.0045368063416,-164.87705752838883,0.0,0.0,0.0,2020-03-25,si
US,Michigan,42.165094635700235,-107.49835936402731,6.0,0.0,0.0,2020-03-25,si
US,New York,34.47663193873675,-99.59369394674012,2.0,0.0,0.0,2020-03-25,si
US,Kansas,37.327808619440304,-97.82718605064927,0.0,0.0,0.0,2020-03-25,si
US,Michigan,33.98599457777981,-98.14140251776189,16.0,0.0,0.0,2020-03-25,si
US,Ohio,41.55545338242899,-103.17515368043209,0.0,0.0,0.0,2020-03-25,si
US,Oklahoma,46.539711498685456,-111.93626096614054,0.0,0.0,0.0,2020-03-25,si
US,Minnesota,57.037338617740986,-158.34121143273978,0.0,0.0,0.0,2020-03-25,si
US,Arkansas,37.81328795294965,-89.48228455976069,0.0,0.0,0.0,2020-03-25,si
US,Louisiana,31.125714371364474,-87.71732191864129,10.0,0.0,1.0,2020-03-25,si
US,Colorado,31.697037883722025,-88.59802668140298,0.0,0.0,0.0,2020-03-25,si
US,Michigan,36.47121958886373,-90.6669522779955,7.0,0.0,0.0,2020-03-25,si
US,Tennessee,46.83827397425158,-97.65444396499578,100.0,0.0,0.0,2020-03-25,si
US,Utah,63.6097295713786,-155.20033454634327,14.0,0.0,0.0,2020-03-25,si
US,Wisconsin,35.16478671792841,-102.10217568467193,4.0,0.0,0.0,2020-03-25,si
US,Tennessee,37.35950648479921,-102.80522912708392,1.0,0.0,0.0,2020-03-25,si
US,Indiana,65.66782175241245,-146.0481069769213,4.0,0.0,0.0,2020-03-25,si
US,Kentucky,65.59913294702896,-147.39836937696168,0.0,0.0,0.0,2020-03-25,si
US,Kentucky,39.98680151089444,-96.76029627987889,0.0,0.0,0.0,2020-03-25,si
US,Idaho,40.395879394471706,-111.43889882966829,0.0,0.0,0.0,2020-03-25,si
US,Maine,40.496949876395064,-82.01206215205731,6.0,0.0,0.0,2020-03-25,si
US,Missouri,44.29506379621816,-95.766444978149,0.0,0.0,0.0,2020-03-25,si
US,Wisconsin,43.511328608618214,-87.83028393586987,20.0,0.0,1.0,2020-03-25,si
US,Washington,40.442924165801486,-74.54327293221048,0.0,0.0,0.0,2020-03-25,si
US,Iowa,66.01914847255298,-155.08625315224535,0.0,0.0,0.0,2020-03-25,si
US,Virginia,47.30464682246815,-98.28516395243274,0.0,0.0,0.0,2020-03-25,si
US,Florida,36.218641414362835,-103.0949833117649,118.0,0.0,3.0,2020-03-25,si
US,Iowa,33.57764518936383,-86.64220400552296,0.0,0.0,0.0,2020-03-25,si
US,Texas,67.12889715798747,-157.35583187616638,0.0,0.0,0.0,2020-03-25,si
US,North Carolina,60.15097363015964,-149.36290703882352,0.0,0.0,0.0,2020-03-25,si
US,Mississippi,31.942763266162306,-110.58089641764478,2.0,0.0,0.0,2020-03-25,si
US,Texas,36.317167010984804,-76.89172106123488,0.0,0.0,0.0,2020-03-25,si
US,Colorado,47.54582269942525,-101.41697703729879,1.0,0.0,0.0,2020-03-25,si
US,Montana,47.78188857798099,-91.66010559216423,0.0,0.0,0.0,2020-03-25,si
US,Wyoming,35.81360324990766,-76.70097720091184,1.0,0.0,0.0,2020-03-25,si
US,Indiana,44.37752308265432,-103.02888560756394,0.0,0.0,0.0,2020-03-25,si
US,Texas,35.5483754562365,-94.2380292209876,1.0,0.0,0.0,2020-03-25,si
US,Texas,37.879507575480126,-92.82350065215957,0.0,0.0,0.0,2020-03-25,si
US,Florida,57.91784029294327,-155.29154624316396,17.0,0.0,0.0,2020-03-25,si
US,North Carolina,42.394768521908716,-88.48635147707284,1.0,0.0,0.0,2020-03-25,si
US,New Jersey,40.21009263958847,-117.93683427284188,255.0,0.0,0.0,2020-03-25,si
US,Virginia,69.27648132304226,-143.74600552274956,0.0,0.0,0.0,2020-03-25,si
US,Georgia,36.06205355063265,-116.22179697821835,6.0,0.0,0.0,2020-03-25,si
US,Ohio,47.228433183015355,-99.06252910811675,0.0,0.0,0.0,2020-03-25,si
US,Kansas,45.341683917705396,-84.1698126609883,0.0,0.0,0.0,2020-03-25,si
US,Nebraska,37.20962441453358,-95.12324149867551,0.0,0.0,0.0,2020-03-25,si
US,Oklahoma,44.997195034576464,-84.09020564113399,7.0,0.0,1.0,2020-03-25,si
US,Idaho,63.931578973568406,-151.65654019944,0.0,0.0,0.0,2020-03-25,si
US,Oklahoma,34.85629601280356,-110.46737649307862,3.0,0.0,0.0,2020-03-25,si
US,Georgia,58.16550258093892,-133.21542298563182,4.0,0.0,0.0,2020-03-25,si
US,Mississippi,44.38876330875286,-124.08721247101843,13.0,0.0,0.0,2020-03-25,si
US,Texas,70.38596758711236,-149.187879873431,0.0,0.0,0.0,2020-03-25,si
US,North Dakota,35.548754461837675,-87.31533253654071,0.0,0.0,0.0,2020-03-25,si
US,Missouri,63.33794206222429,-148.79466976833675,1.0,0.0,0.0,2020-03-25,si
US,Washington,60.218018168012314,-154.08270056377197,0.0,0.0,0.0,2020-03-25,si
US,North Carolina,30.02714179918726,-92.53778306895536,0.0,0.0,0.0,2020-03-25,si
US,Kentucky,45.08386964720897,-115.0676388949199,0.0,0.0,0.0,2020-03-25,si
US,West Virginia,58.34478620063938,-156.5166288682538,0.0,0.0,0.0,2020-03-25,si
US,Minnesota,65.9129705283525,-160.1698046609353,0.0,0.0,0.0,2020-03-25,si
US,South Dakota,62.732296115239635,-163.7560440015809,1.0,0.0,1.0,2020-03-25,si
US,Maine,42.66493998747385,-123.25162018632552,4.0,0.0,0.0,2020-03-25,si
US,Illinois,44.30643158581046,-88.04785383089857,4.0,0.0,0.0,2020-03-25,si
US,Wisconsin,40.385168532796534,-121.29734500532996,0.0,0.0,0.0,2020-03-25,si
US,Nebraska,44.20395680501256,-116.4311639851035,0.0,0.0,0.0,2020-03-25,si
US,South Dakota,31.60878285972001,-96.67515980845955,0.0,0.0,0.0,2020-03-25,si
US,North Carolina,42.122421587590566,-103.10394551488935,0.0,0.0,0.0,2020-03-25,si
US,Alabama,40.92727664032838,-109.32677668752369,0.0,0.0,0.0,2020-03-25,si
US,Arkansas,37.34967594744296,-85.66383124665694,0.0,0.0,0.0,2020-03-25,si
US,Illinois,35.44450568378173,-91.44339766140031,0.0,0.0,0.0,2020-03-25,si
US,Indiana,30.810312806803545,-82.67221614285913,0.0,0.0,0.0,2020-03-25,si
US,Kentucky,61.371610305626156,-141.586836952367,0.0,0.0,0.0,2020-03-25,si
US,Mississippi,40.30557627513136,-121.0868892310557,1.0,0.0,0.0,2020-03-25,si
US,Missouri,37.504735811835445,-85.9109726456541,2.0,0.0,0.0,2020-03-25,si
US,Ohio,34.04920480119068,-109.17600433863397,0.0,0.0,0.0,2020-03-25,si
US,Pennsylvania,47.787812485158675,-122.58772369097743,0.0,0.0,0.0,2020-03-25,si
US,Tennessee,67.12274926334172,-152.27727656919137,1.0,0.0,0.0,2020-03-25,si
US,Nevada,42.659610351160566,-71.64887950081166,0.0,0.0,0.0,2020-03-25,si
US,North Carolina,38.13661907027216,-79.29965069749959,1.0,0.0,0.0,2020-03-25,si
US,Alaska,33.71117873797659,-95.01251969665967,0.0,0.0,0.0,2020-03-25,si
US,Virginia,42.69465964805169,-76.61017625654624,0.0,0.0,0.0,2020-03-25,si
US,Montana,42.53585509400289,-96.1647835508295,0.0,0.0,0.0,2020-03-25,si
US,Missouri,36.8727236600954,-91.31247576005939,0.0,0.0,0.0,2020-03-25,si
US,Missouri,45.29741548044929,-89.26966132742831,0.0,0.0,0.0,2020-03-25,si
US,Nebraska,40.94171345287799,-123.82772430974015,0.0,0.0,0.0,2020-03-25,si
US,Pennsylvania,35.639412542492416,-84.99058953846065,342.0,0.0,1.0,2020-03-25,si
US,Arkansas,32.213886753311016,-84.19265634392671,0.0,0.0,0.0,2020-03-25,si
US,Colorado,43.0330214805733,-118.61736332241873,0.0,0.0,0.0,2020-03-25,si
US,Kansas,69.93110112325995,-148.26360996290083,0.0,0.0,0.0,2020-03-25,si
US,Montana,44.64137507633329,-98.06685622741655,0.0,0.0,0.0,2020-03-25,si
US,Illinois,62.7623391290511,-156.31114624324988,0.0,0.0,0.0,2020-03-25,si
US,Ohio,44.41133541997935,-68.38360076409174,1.0,0.0,0.0,2020-03-25,si
US,Alabama,68.02250495179999,-146.3082368812068,1.0,0.0,0.0,2020-03-25,si
US,Georgia,70.07601939851145,-160.87245568094633,4.0,0.0,0.0,2020-03-25,si
US,South Carolina,40.73391681003119,-114.1608660318226,6.0,0.0,0.0,2020-03-25,si
US,Tennessee,36.77979019103443,-97.33308837802328,0.0,0.0,0.0,2020-03-25,si
US,Georgia,29.74976348364772,-100.0761683489428,1.0,0.0,0.0,2020-03-25,si
US,Nebraska,33.5634887133036,-116.99002495809897,0.0,0.0,0.0,2020-03-25,si
US,North Dakota,34.32631818350979,-109.26783854163169,2.0,0.0,0.0,2020-03-25,si
US,Washington,69.61402266137979,-149.01991896879656,155.0,0.0,2.0,2020-03-25,si
US,Wisconsin,47.99022446005924,-91.40700521655829,3.0,0.0,0.0,2020-03-25,si
US,Alabama,35.10972490181789,-106.20325004914427,1.0,0.0,0.0,2020-03-25,si
US,Arkansas,32.757882850936454,-81.28585733225808,1.0,0.0,0.0,2020-03-25,si
US,Georgia,32.079655086649566,-112.32718211669483,0.0,0.0,0.0,2020-03-25,si
US,Illinois,37.37452090354286,-111.00074669313044,0.0,0.0,0.0,2020-03-25,si
US,Indiana,30.701738807056664,-90.6820930038877,0.0,0.0,0.0,2020-03-25,si
US,Kentucky,29.335387940653785,-95.19891352389996,0.0,0.0,0.0,2020-03-25,si
US,Mississippi,61.54855834615395,-145.1487614754847,10.0,0.0,0.0,2020-03-25,si
US,Missouri,46.26571165787112,-84.63514926595258,0.0,0.0,0.0,2020-03-25,si
US,Ohio,38.479408436513026,-90.55081636545891,0.0,0.0,0.0,2020-03-25,si
US,Pennsylvania,38.10822507229619,-119.48164097326776,8.0,0.0,0.0,2020-03-25,si
US,Arizona,33.67532441950815,-105.9323669036774,49.0,0.0,1.0,2020-03-25,si
US,Arizona,34.39173936328286,-106.71109446800148,23.0,0.0,0.0,2020-03-25,si
US,Minnesota,62.80931077716413,-151.97699937649037,0.0,0.0,0.0,2020-03-25,si
US,Florida,35.54066679537374,-94.7593626463348,50.0,0.0,1.0,2020-03-25,si
US,Minnesota,35.866782039872994,-101.65368477961533,0.0,0.0,0.0,2020-03-25,si
US,Maine,48.78205653915695,-96.88681405407976,0.0,0.0,0.0,2020-03-25,si
US,Colorado,43.47082127296923,-96.70607004939451,18.0,0.0,0.0,2020-03-25,si
US,North Carolina,32.65337933611657,-110.58625739586604,6.0,0.0,0.0,2020-03-25,si
US,Oklahoma,39.127746289457406,-80.13716217815326,0.0,0.0,0.0,2020-03-25,si
US,Virginia,43.84520516899812,-84.98558967771685,0.0,0.0,0.0,2020-03-25,si
US,Utah,32.01034350439953,-92.18829768050408,0.0,0.0,0.0,2020-03-25,si
US,California,34.9284123969651,-82.34754574644651,30.0,0.0,1.0,2020-03-25,si
US,Louisiana,43.977279750452524,-71.85253180380032,9.0,0.0,0.0,2020-03-25,si
US,Missouri,44.09344998744429,-105.9805257798854,2.0,0.0,0.0,2020-03-25,si
US,Nebraska,62.32166063109855,-141.25431029880735,0.0,0.0,0.0,2020-03-25,si
US,Wyoming,41.11625264877736,-116.22751557389404,0.0,0.0,0.0,2020-03-25,si
US,West Virginia,31.61212176760726,-86.33571026765524,0.0,0.0,0.0,2020-03-25,si
US,California,34.309712234521754,-103.42563814797266,0.0,0.0,0.0,2020-03-25,si
US,Iowa,66.36248332039254,-150.59162161065365,0.0,0.0,0.0,2020-03-25,si
US,Massachusetts,67.94792420027932,-160.56707638909933,101.0,0.0,0.0,2020-03-25,si
US,Iowa,30.704807355040067,-84.59535951277273,0.0,0.0,0.0,2020-03-25,si
US,West Virginia,68.37586318019909,-157.50360302418358,0.0,0.0,0.0,2020-03-25,si
US,Arkansas,68.25381184963919,-152.67456045101338,3.0,0.0,0.0,2020-03-25,si
US,Louisiana,70.16457588346795,-162.18827435884566,0.0,0.0,0.0,2020-03-25,si
US,Arkansas,65.43411188599944,-167.39015835162303,1.0,0.0,0.0,2020-03-25,si
US,Florida,41.242852254881015,-94.1823916563841,14.0,0.0,0.0,2020-03-25,si
US,Georgia,28.86857613288828,-96.71547624279356,8.0,0.0,0.0,2020-03-25,si
US,Iowa,35.942907435820786,-116.72993163336642,20.0,0.0,0.0,2020-03-25,si
US,Minnesota,62.55835533807398,-149.63573426852597,0.0,0.0,0.0,2020-03-25,si
US,Missouri,45.9514967072472,-109.28137745116308,0.0,0.0,0.0,2020-03-25,si
US,Nebraska,69.21244162956216,-163.0898228913851,0.0,0.0,0.0,2020-03-25,si
US,North Carolina,42.76142885726763,-110.5687046893295,0.0,0.0,0.0,2020-03-25,si
US,Oregon,61.002842944729785,-154.2973091642668,3.0,0.0,0.0,2020-03-25,si
US,Tennessee,32.46641412215532,-110.9706252348936,0.0,0.0,0.0,2020-03-25,si
US,Texas,56.55932222950172,-158.6769435136676,0.0,0.0,0.0,2020-03-25,si
US,Wisconsin,40.842124176813655,-109.32122471248506,0.0,0.0,0.0,2020-03-25,si
US,Montana,62.35715494054629,-159.34328201651206,0.0,0.0,0.0,2020-03-25,si
US,Mississippi,40.813233841453304,-89.40188528586323,2.0,0.0,0.0,2020-03-25,si
US,Oklahoma,34.521316665180066,-95.92499610720817,1.0,0.0,0.0,2020-03-25,si
US,Arkansas,33.115190127332646,-90.55602635196861,1.0,0.0,0.0,2020-03-25,si
US,Illinois,36.985612394353105,-119.46712955696384,0.0,0.0,0.0,2020-03-25,si
US,Minnesota,55.91798938118854,-133.0946321945917,0.0,0.0,0.0,2020-03-25,si
US,Virginia,34.59564018687496,-92.81315609422668,0.0,0.0,0.0,2020-03-25,si
US,Ohio,63.15185109845714,-146.39222990702325,4.0,0.0,0.0,2020-03-25,si
US,Wisconsin,59.5205408895881,-159.26720943987544,0.0,0.0,0.0,2020-03-25,si
US,Indiana,28.384797042898324,-99.75042860686928,3.0,0.0,0.0,2020-03-25,si
US,Virginia,60.143664637898944,-160.79063156770596,0.0,0.0,0.0,2020-03-25,si
US,Indiana,33.863339125321154,-113.1365519439507,0.0,0.0,0.0,2020-03-25,si
US,Kansas,61.11220303514946,-155.50395281405375,1.0,0.0,0.0,2020-03-25,si
US,Oklahoma,66.51170879124224,-160.1398550999826,1.0,0.0,0.0,2020-03-25,si
US,Iowa,47.57320513320137,-99.43406209680644,2.0,0.0,0.0,2020-03-25,si
US,Pennsylvania,37.49503546848274,-105.4512719828738,1.0,0.0,0.0,2020-03-25,si
US,South Dakota,59.271647864736956,-159.62376870727817,0.0,0.0,0.0,2020-03-25,si
US,Texas,37.487537745289615,-94.03942358191829,3.0,0.0,0.0,2020-03-25,si
US,Montana,60.2609149925699,-144.6706509336759,0.0,0.0,0.0,2020-03-25,si
US,Kentucky,42.18490762740587,-106.77315083196963,0.0,0.0,0.0,2020-03-25,si
US,Montana,65.37276061526138,-146.07369119434077,0.0,0.0,0.0,2020-03-25,si
US,Idaho,32.56002447935552,-81.89626815709,0.0,0.0,0.0,2020-03-25,si
US,Iowa,33.04134428232973,-110.28831514230362,4.0,0.0,0.0,2020-03-25,si
US,Virginia,60.26832062832917,-140.88061929635433,0.0,0.0,0.0,2020-03-25,si
US,Arkansas,38.375928871147494,-86.48739621097769,0.0,0.0,0.0,2020-03-25,si
US,Montana,62.361899585029896,-154.31292066120858,0.0,0.0,0.0,2020-03-25,si
US,Kansas,39.62676531504266,-115.53522456815244,0.0,0.0,0.0,2020-03-25,si
US,Ohio,60.6932936941709,-141.3737764360137,0.0,0.0,0.0,2020-03-25,si
US,Mississippi,61.62936094182223,-158.68833318837628,1.0,0.0,0.0,2020-03-25,si
US,Texas,42.67740435558258,-74.80997561246943,0.0,0.0,0.0,2020-03-25,si
US,Michigan,33.69351599307882,-102.67833762448086,0.0,0.0,0.0,2020-03-25,si
US,West Virginia,35.82891696105584,-76.73124690949751,1.0,0.0,0.0,2020-03-25,si
US,Wisconsin,35.02381624389373,-110.05942524192145,0.0,0.0,0.0,2020-03-25,si
US,Virginia,44.6286584972983,-87.16981131291644,2.0,0.0,0.0,2020-03-25,si
US,Virginia,43.90577482524536,-104.91824622946154,0.0,0.0,0.0,2020-03-25,si
US,Maryland,37.981961341750626,-95.32978657239737,76.0,0.0,2.0,2020-03-25,si
US,Virginia,35.55748526275654,-106.08362700635688,32.0,0.0,0.0,2020-03-25,si
US,Alaska,39.502295442418124,-75.02233511690878,0.0,0.0,0.0,2020-03-25,si
US,Rhode Island,35.84840752455959,-85.25232668448028,52.0,0.0,0.0,2020-03-25,si
US,Colorado,36.85504373838894,-99.6155670870952,0.0,0.0,0.0,2020-03-25,si
US,Colorado,36.385572293618786,-107.1361951649747,3.0,0.0,0.0,2020-03-25,si
US,Arkansas,36.37907447110524,-106.66426435961195,78.0,0.0,0.0,2020-03-25,si
US,Georgia,69.13554427537659,-161.9316376414143,1.0,0.0,0.0,2020-03-25,si
US,Illinois,59.80780135045266,-141.06708872182705,0.0,0.0,0.0,2020-03-25,si
US,Indiana,42.06279251286388,-86.1139804577222,0.0,0.0,0.0,2020-03-25,si
US,Kentucky,37.241148387576686,-107.81368325984019,3.0,0.0,0.0,2020-03-25,si
US,Missouri,66.41832769597042,-153.55826774465078,4.0,0.0,0.0,2020-03-25,si
US,Virginia,39.04742370718861,-89.41372225236451,0.0,0.0,0.0,2020-03-25,si
US,Oklahoma,43.4089110286791,-71.15474337430713,0.0,0.0,0.0,2020-03-25,si
US,Florida,66.35900507059515,-153.63860291471903,4.0,0.0,0.0,2020-03-25,si
US,Georgia,68.6798051309149,-148.97306909666304,0.0,0.0,0.0,2020-03-25,si
US,Illinois,42.744748422587506,-76.08713000983607,0.0,0.0,0.0,2020-03-25,si
US,Indiana,43.691007634376554,-118.4694116586796,2.0,0.0,0.0,2020-03-25,si
US,Missouri,41.52436649864403,-76.93091703427463,0.0,0.0,0.0,2020-03-25,si
US,New York,45.23914346495144,-94.79494862373349,84.0,0.0,0.0,2020-03-25,si
US,Ohio,30.872859871059845,-101.43070570618761,0.0,0.0,0.0,2020-03-25,si
US,Tennessee,65.43735464167472,-155.59252319213644,9.0,0.0,0.0,2020-03-25,si
US,West Virginia,60.90432922101594,-144.6433329785123,1.0,0.0,0.0,2020-03-25,si
US,New Mexico,67.39849516731465,-150.71370280445797,0.0,0.0,0.0,2020-03-25,si
US,Maryland,68.41849267698122,-154.00089671401625,1.0,0.0,0.0,2020-03-25,si
US,New York,62.337983400527726,-148.9455440626779,0.0,0.0,0.0,2020-03-25,si
US,Georgia,35.86193271811847,-116.03493943600867,0.0,0.0,0.0,2020-03-25,si
US,Mississippi,69.41132238263032,-142.21350613001803,0.0,0.0,0.0,2020-03-25,si
US,Georgia,34.6751046732397,-77.41843653188725,0.0,0.0,0.0,2020-03-25,si
US,Wisconsin,46.737166679117976,-122.93311199933208,7.0,0.0,0.0,2020-03-25,si
US,Virginia,31.9141114969825,-81.95333673845745,1.0,0.0,0.0,2020-03-25,si
US,Texas,39.18656026734713,-108.06608514870476,0.0,0.0,0.0,2020-03-25,si
US,West Virginia,37.46623149005473,-119.79974037592459,0.0,0.0,0.0,2020-03-25,si
US,Missouri,27.77227375286454,-98.61352100336717,1.0,0.0,0.0,2020-03-25,si
US,Minnesota,37.8325681665726,-118.29186841878625,27.0,0.0,1.0,2020-03-25,si
US,North Dakota,43.68254385489488,-92.38090281239946,3.0,0.0,0.0,2020-03-25,si
US,Texas,39.855463264585836,-102.32597719043011,2.0,0.0,0.0,2020-03-25,si
US,Alabama,56.00817286010177,-131.08829257421996,0.0,0.0,0.0,2020-03-25,si
US,Arkansas,47.37263718806605,-100.2252691333082,0.0,0.0,0.0,2020-03-25,si
US,Georgia,42.2893422951369,-88.30958639694067,1.0,0.0,0.0,2020-03-25,si
US,Illinois,36.571087748960295,-93.0740178599342,0.0,0.0,0.0,2020-03-25,si
US,Indiana,37.77409970164165,-84.45274675162563,0.0,0.0,0.0,2020-03-25,si
US,Missouri,37.321783339120316,-95.7249765086055,1.0,0.0,0.0,2020-03-25,si
US,North Carolina,34.03211545725368,-82.87506086407907,3.0,0.0,0.0,2020-03-25,si
US,West Virginia,39.623107067998106,-87.72575584093433,0.0,0.0,0.0,2020-03-25,si
US,Mississippi,34.25755857359255,-88.97518604032017,20.0,0.0,0.0,2020-03-25,si
US,North Dakota,35.678325031802345,-115.93556440524502,0.0,0.0,0.0,2020-03-25,si
US,Louisiana,44.36202089387515,-117.72600143192423,14.0,0.0,1.0,2020-03-25,si
US,Virginia,30.33490020548686,-91.34747708239705,0.0,0.0,0.0,2020-03-25,si
US,Montana,47.26743975535605,-103.67558430051827,1.0,0.0,0.0,2020-03-25,si
US,Kansas,33.537721284210164,-94.78397190010708,0.0,0.0,0.0,2020-03-25,si
US,Missouri,36.18498211519453,-108.0212793563098,0.0,0.0,0.0,2020-03-25,si
US,Texas,47.6956944184419,-123.46697556766188,0.0,0.0,0.0,2020-03-25,si
US,Texas,35.62103369752168,-83.63045557126051,0.0,0.0,0.0,2020-03-25,si
US,Minnesota,34.63797410745834,-100.66206324584002,0.0,0.0,0.0,2020-03-25,si
US,Louisiana,44.185509485332915,-115.5955950123597,0.0,0.0,0.0,2020-03-25,si
US,Texas,40.94994382522727,-93.79480015310725,0.0,0.0,0.0,2020-03-25,si
US,Nebraska,61.1460118116441,-152.47929107651572,0.0,0.0,0.0,2020-03-25,si
